"","e","entityYearsVector.i.","OneYear","ThreeYear","FiveYear"
"36727","A00239488",2018,TRUE,TRUE,TRUE
"36728","A00267650",2018,TRUE,TRUE,TRUE
"36729","A00230390",2006,FALSE,FALSE,FALSE
"36730","A00084259",2016,TRUE,TRUE,TRUE
"36731","A00236827",2011,FALSE,TRUE,TRUE
"36732","A00234840",2012,TRUE,TRUE,TRUE
"36733","A00379017",2015,FALSE,FALSE,FALSE
"36734","A00216367",2004,TRUE,TRUE,TRUE
"36735","A00234842",2022,TRUE,TRUE,TRUE
"36736","A00234847",2020,FALSE,FALSE,TRUE
"36737","A00240077",2020,FALSE,FALSE,TRUE
"36738","A00280961",2008,FALSE,FALSE,FALSE
"36739","A00248008",2006,FALSE,FALSE,FALSE
"36740","A00234849",2009,FALSE,FALSE,FALSE
"36741","A00232878",2014,TRUE,TRUE,TRUE
"36742","A00234851",2009,FALSE,TRUE,TRUE
"36743","A00234852",2014,FALSE,FALSE,TRUE
"36744","A00235546",2014,FALSE,FALSE,TRUE
"36745","A00084260",2017,FALSE,TRUE,TRUE
"36746","A00240796",2008,TRUE,TRUE,TRUE
"36747","A00235615",2012,TRUE,TRUE,TRUE
"36748","A00234982",2023,TRUE,TRUE,TRUE
"36749","A00234857",2023,TRUE,TRUE,TRUE
"36750","A00249043",2023,TRUE,TRUE,TRUE
"36751","A00230999",2017,FALSE,TRUE,TRUE
"36752","A00248009",2011,FALSE,FALSE,TRUE
"36753","A00234988",2018,FALSE,FALSE,FALSE
"36754","A00272737",2020,FALSE,FALSE,FALSE
"36755","A00234865",2018,FALSE,FALSE,FALSE
"36756","A00230391",2005,FALSE,FALSE,FALSE
"36757","A00234869",2009,FALSE,FALSE,FALSE
"36758","A00239646",2011,FALSE,FALSE,FALSE
"36759","A00234872",2022,TRUE,TRUE,TRUE
"36760","A00232078",2022,TRUE,TRUE,TRUE
"36761","A00236213",2008,TRUE,TRUE,TRUE
"36762","A00234874",2021,FALSE,FALSE,FALSE
"36763","A00084261",2021,TRUE,TRUE,TRUE
"36764","A00234878",2011,FALSE,FALSE,FALSE
"36765","A00235002",2009,FALSE,FALSE,FALSE
"36766","A00084263",2007,FALSE,FALSE,FALSE
"36767","A00235005",2009,FALSE,FALSE,FALSE
"36768","A00237209",2010,TRUE,TRUE,TRUE
"36769","A00231515",2010,TRUE,TRUE,TRUE
"36770","A00237210",2005,FALSE,FALSE,FALSE
"36771","A00234884",2018,FALSE,TRUE,TRUE
"36772","A00234885",2006,TRUE,TRUE,TRUE
"36773","A00240800",2018,TRUE,TRUE,TRUE
"36774","A00234886",2005,FALSE,FALSE,FALSE
"36775","A00235014",2022,FALSE,TRUE,TRUE
"36776","A00239648",2005,FALSE,FALSE,FALSE
"36777","A00236885",2005,TRUE,TRUE,TRUE
"36778","A00235026",2017,TRUE,TRUE,TRUE
"36779","A00235474",2023,TRUE,TRUE,TRUE
"36780","A00235030",2022,TRUE,TRUE,TRUE
"36781","A00235033",2022,TRUE,TRUE,TRUE
"36782","A00234922",2022,TRUE,TRUE,TRUE
"36783","A00228362",2015,FALSE,FALSE,FALSE
"36784","A00230985",2008,TRUE,TRUE,TRUE
"36785","A00235037",2013,FALSE,FALSE,TRUE
"36786","A00239650",2018,FALSE,TRUE,TRUE
"36787","A00235041",2022,TRUE,TRUE,TRUE
"36788","A00234025",2015,FALSE,FALSE,TRUE
"36789","A00238552",2015,FALSE,FALSE,TRUE
"36790","A00230708",2012,FALSE,FALSE,FALSE
"36791","A00235046",2022,FALSE,TRUE,TRUE
"36792","A00232068",2017,FALSE,TRUE,TRUE
"36793","A00235057",2017,TRUE,TRUE,TRUE
"36794","A00235058",2013,TRUE,TRUE,TRUE
"36795","A00266693",2016,TRUE,TRUE,TRUE
"36796","A00215403",2013,TRUE,TRUE,TRUE
"36797","A00235637",2009,FALSE,FALSE,FALSE
"36798","A00234901",2022,TRUE,TRUE,TRUE
"36799","A00240385",2022,TRUE,TRUE,TRUE
"36800","A00217060",2009,TRUE,TRUE,TRUE
"36801","A00226546",2009,TRUE,TRUE,TRUE
"36802","A00240806",2014,FALSE,FALSE,FALSE
"36803","A00235773",2014,FALSE,FALSE,FALSE
"36804","A00236851",2004,FALSE,FALSE,FALSE
"36805","A00230408",2021,FALSE,TRUE,TRUE
"36806","A00243677",2021,FALSE,TRUE,TRUE
"36807","A00352438",2013,TRUE,TRUE,TRUE
"36808","A00235644",2009,TRUE,TRUE,TRUE
"36809","A00234908",2008,TRUE,TRUE,TRUE
"36810","A00228012",2014,FALSE,FALSE,FALSE
"36811","A00235646",2015,FALSE,FALSE,FALSE
"36812","A00235650",2022,TRUE,TRUE,TRUE
"36813","A00239995",2022,TRUE,TRUE,TRUE
"36814","A00228005",2016,TRUE,TRUE,TRUE
"36815","A00422178",2016,TRUE,TRUE,TRUE
"36816","A00230635",2012,TRUE,TRUE,TRUE
"36817","A00234917",2018,TRUE,TRUE,TRUE
"36818","A00236118",2018,TRUE,TRUE,TRUE
"36819","A00084424",2009,TRUE,TRUE,TRUE
"36820","A00232883",2012,FALSE,FALSE,FALSE
"36821","A00248833",2012,FALSE,FALSE,FALSE
"36822","A00235656",2022,FALSE,TRUE,TRUE
"36823","A00236643",2022,FALSE,FALSE,FALSE
"36824","A00234920",2011,FALSE,FALSE,FALSE
"36825","A00234921",2010,FALSE,FALSE,FALSE
"36826","A00235658",2013,FALSE,TRUE,TRUE
"36827","A00224638",2008,TRUE,TRUE,TRUE
"36828","A00225929",2016,FALSE,FALSE,FALSE
"36829","A00209329",2016,FALSE,FALSE,FALSE
"36830","A00228017",2020,FALSE,FALSE,FALSE
"36831","A00275979",2020,FALSE,FALSE,FALSE
"36832","A00234923",2008,FALSE,FALSE,FALSE
"36833","A00235121",2017,FALSE,FALSE,FALSE
"36834","A00235660",2010,TRUE,TRUE,TRUE
"36835","A00235663",2009,FALSE,TRUE,TRUE
"36836","A00235127",2023,TRUE,TRUE,TRUE
"36837","A00264972",2023,TRUE,TRUE,TRUE
"36838","A00230395",2014,FALSE,FALSE,TRUE
"36839","A00232885",2015,FALSE,FALSE,FALSE
"36840","A00235480",2004,FALSE,FALSE,FALSE
"36841","A00235132",2008,TRUE,TRUE,TRUE
"36842","A00230702",2005,FALSE,FALSE,FALSE
"36843","A00235137",2006,TRUE,TRUE,TRUE
"36844","A00232052",2005,FALSE,FALSE,FALSE
"36845","A00235674",2021,FALSE,TRUE,TRUE
"36846","A00235675",2021,TRUE,TRUE,TRUE
"36847","A00236161",2008,TRUE,TRUE,TRUE
"36848","A00274845",2008,TRUE,TRUE,TRUE
"36849","A00237504",2017,FALSE,FALSE,FALSE
"36850","A00235825",2006,TRUE,TRUE,TRUE
"36851","A00278586",2013,FALSE,FALSE,FALSE
"36852","A00272514",2011,FALSE,FALSE,FALSE
"36853","A00235148",2006,TRUE,TRUE,TRUE
"36854","A00235684",2021,FALSE,TRUE,TRUE
"36855","A00235149",2015,FALSE,FALSE,FALSE
"36856","A00235150",2023,TRUE,TRUE,TRUE
"36857","A00235152",2022,TRUE,TRUE,TRUE
"36858","A00248887",2006,FALSE,FALSE,FALSE
"36859","A00235689",2018,FALSE,FALSE,FALSE
"36860","A00284548",2016,FALSE,FALSE,FALSE
"36861","A00273326",2016,FALSE,FALSE,FALSE
"36862","A00235690",2006,FALSE,FALSE,FALSE
"36863","A00239784",2023,FALSE,FALSE,FALSE
"36864","A00229661",2023,FALSE,FALSE,FALSE
"36865","A00235158",2020,FALSE,FALSE,TRUE
"36866","A00235160",2005,FALSE,FALSE,FALSE
"36867","A00230377",2023,FALSE,TRUE,TRUE
"36868","A00230941",2019,FALSE,FALSE,FALSE
"36869","A00243361",2019,FALSE,FALSE,FALSE
"36870","A00238620",2019,FALSE,FALSE,FALSE
"36871","A00230648",2017,FALSE,FALSE,FALSE
"36872","A00267189",2014,FALSE,FALSE,FALSE
"36873","A00240818",2015,FALSE,TRUE,TRUE
"36874","A00267547",2014,FALSE,FALSE,FALSE
"36875","A00289157",2014,FALSE,FALSE,FALSE
"36876","A00228329",2022,TRUE,TRUE,TRUE
"36877","A00278607",2022,TRUE,TRUE,TRUE
"36878","A00237208",2007,TRUE,TRUE,TRUE
"36879","A00369814",2018,FALSE,FALSE,FALSE
"36880","A00235028",2018,FALSE,FALSE,FALSE
"36881","A00268181",2022,FALSE,FALSE,FALSE
"36882","A00307628",2020,FALSE,FALSE,TRUE
"36883","A00241828",2020,FALSE,FALSE,TRUE
"36884","A00239664",2012,FALSE,FALSE,FALSE
"36885","A00265016",2022,TRUE,TRUE,TRUE
"36886","A00508106",2022,TRUE,TRUE,TRUE
"36887","A00237444",2014,TRUE,TRUE,TRUE
"36888","A00235709",2022,FALSE,TRUE,TRUE
"36889","A00232074",2010,TRUE,TRUE,TRUE
"36890","A00226699",2022,FALSE,TRUE,TRUE
"36891","A00235183",2022,TRUE,TRUE,TRUE
"36892","A00235714",2010,FALSE,TRUE,TRUE
"36893","A00318665",2014,TRUE,TRUE,TRUE
"36894","A00235188",2022,FALSE,FALSE,TRUE
"36895","A00235189",2022,TRUE,TRUE,TRUE
"36896","A00235635",2022,TRUE,TRUE,TRUE
"36897","A00230654",2021,TRUE,TRUE,TRUE
"36898","A00427278",2015,FALSE,FALSE,FALSE
"36899","A00239665",2010,TRUE,TRUE,TRUE
"36900","A00245798",2010,TRUE,TRUE,TRUE
"36901","A00235719",2023,FALSE,TRUE,TRUE
"36902","A00248898",2013,FALSE,FALSE,FALSE
"36903","A00235194",2022,TRUE,TRUE,TRUE
"36904","A00230700",2019,FALSE,FALSE,FALSE
"36905","A00243292",2004,TRUE,TRUE,TRUE
"36906","A00226681",2004,TRUE,TRUE,TRUE
"36907","A00240310",2022,TRUE,TRUE,TRUE
"36908","A00235198",2019,TRUE,TRUE,TRUE
"36909","A00235984",2022,TRUE,TRUE,TRUE
"36910","A00235986",2014,FALSE,FALSE,FALSE
"36911","A00235202",2011,TRUE,TRUE,TRUE
"36912","A00240373",2020,FALSE,FALSE,FALSE
"36913","A00509712",2020,FALSE,FALSE,FALSE
"36914","A00240825",2011,FALSE,TRUE,TRUE
"36915","A00235988",2007,FALSE,FALSE,FALSE
"36916","A00235386",2013,TRUE,TRUE,TRUE
"36917","A00235053",2013,TRUE,TRUE,TRUE
"36918","A00235387",2007,FALSE,FALSE,FALSE
"36919","A00230420",2009,TRUE,TRUE,TRUE
"36920","A00230698",2012,FALSE,FALSE,TRUE
"36921","A00235991",2017,FALSE,TRUE,TRUE
"36922","A00227697",2017,FALSE,TRUE,TRUE
"36923","A00235391",2012,TRUE,TRUE,TRUE
"36924","A00235993",2022,FALSE,TRUE,TRUE
"36925","A00235392",2011,FALSE,FALSE,FALSE
"36926","A00235995",2011,FALSE,FALSE,FALSE
"36927","A00235996",2007,FALSE,FALSE,FALSE
"36928","A00235817",2006,TRUE,TRUE,TRUE
"36929","A00235998",2021,TRUE,TRUE,TRUE
"36930","A00227786",2021,TRUE,TRUE,TRUE
"36931","A00236000",2015,TRUE,TRUE,TRUE
"36932","A00230374",2015,FALSE,FALSE,FALSE
"36933","A00235400",2022,TRUE,TRUE,TRUE
"36934","A00235401",2017,FALSE,FALSE,FALSE
"36935","A00230684",2011,TRUE,TRUE,TRUE
"36936","A00235403",2015,FALSE,FALSE,FALSE
"36937","A00248901",2015,TRUE,TRUE,TRUE
"36938","A00228029",2011,FALSE,FALSE,FALSE
"36939","A00236003",2016,FALSE,FALSE,FALSE
"36940","A00236008",2007,FALSE,FALSE,FALSE
"36941","A00235410",2018,FALSE,TRUE,TRUE
"36942","A00236978",2018,FALSE,TRUE,TRUE
"36943","A00249162",2020,FALSE,TRUE,TRUE
"36944","A00249163",2014,FALSE,FALSE,FALSE
"36945","A00235411",2015,TRUE,TRUE,TRUE
"36946","A00235412",2012,FALSE,FALSE,FALSE
"36947","A00249165",2013,FALSE,FALSE,FALSE
"36948","A00241094",2013,FALSE,FALSE,FALSE
"36949","A00235418",2009,FALSE,FALSE,FALSE
"36950","A00236017",2016,TRUE,TRUE,TRUE
"36951","A00240829",2020,FALSE,FALSE,FALSE
"36952","A00236019",2016,FALSE,FALSE,FALSE
"36953","A00473180",2016,FALSE,FALSE,FALSE
"36954","A00235422",2005,FALSE,FALSE,FALSE
"36955","A00235916",2005,FALSE,FALSE,FALSE
"36956","A00236902",2008,TRUE,TRUE,TRUE
"36957","A00229019",2012,TRUE,TRUE,TRUE
"36958","A00226477",2007,TRUE,TRUE,TRUE
"36959","A00235547",2007,FALSE,TRUE,TRUE
"36960","A00232077",2011,TRUE,TRUE,TRUE
"36961","A00242883",2016,TRUE,TRUE,TRUE
"36962","A00288727",2016,TRUE,TRUE,TRUE
"36963","A00236223",2019,FALSE,TRUE,TRUE
"36964","A00236027",2023,TRUE,TRUE,TRUE
"36965","A00217057",2002,FALSE,FALSE,FALSE
"36966","A00236030",2011,TRUE,TRUE,TRUE
"36967","A00249169",2015,TRUE,TRUE,TRUE
"36968","A00239761",2015,FALSE,TRUE,TRUE
"36969","A00249170",2021,TRUE,TRUE,TRUE
"36970","A00236033",2011,FALSE,FALSE,FALSE
"36971","A00236036",2013,FALSE,FALSE,FALSE
"36972","A00240832",2011,FALSE,FALSE,FALSE
"36973","A00236041",2019,TRUE,TRUE,TRUE
"36974","A00231001",2021,TRUE,TRUE,TRUE
"36975","A00236045",2022,TRUE,TRUE,TRUE
"36976","A00236047",2022,FALSE,TRUE,TRUE
"36977","A00249172",2019,FALSE,FALSE,FALSE
"36978","A00265149",2019,FALSE,FALSE,FALSE
"36979","A00236049",2005,FALSE,FALSE,FALSE
"36980","A00236052",2015,TRUE,TRUE,TRUE
"36981","A00236053",2015,TRUE,TRUE,TRUE
"36982","A00236058",2021,TRUE,TRUE,TRUE
"36983","A00239675",2005,FALSE,FALSE,FALSE
"36984","A00271323",2016,FALSE,FALSE,FALSE
"36985","A00239676",2021,FALSE,FALSE,FALSE
"36986","A00236066",2023,FALSE,FALSE,FALSE
"36987","A00229871",2008,TRUE,TRUE,TRUE
"36988","A00230691",2008,TRUE,TRUE,TRUE
"36989","A00232892",2020,FALSE,TRUE,TRUE
"36990","A00529443",2020,FALSE,TRUE,TRUE
"36991","A00239679",2016,TRUE,TRUE,TRUE
"36992","A00222028",2023,TRUE,TRUE,TRUE
"36993","A00455713",2023,TRUE,TRUE,TRUE
"36994","A00230645",2021,FALSE,FALSE,FALSE
"36995","A00235432",2008,TRUE,TRUE,TRUE
"36996","A00225007",2022,FALSE,TRUE,TRUE
"36997","A00222566",2022,FALSE,FALSE,FALSE
"36998","A00227714",2011,TRUE,TRUE,TRUE
"36999","A00235437",2023,TRUE,TRUE,TRUE
"37000","A00235438",2007,FALSE,FALSE,FALSE
"37001","A00236322",2005,FALSE,FALSE,FALSE
"37002","A00235440",2010,FALSE,FALSE,FALSE
"37003","A00236323",2011,FALSE,TRUE,TRUE
"37004","A00236325",2022,TRUE,TRUE,TRUE
"37005","A00249177",2009,TRUE,TRUE,TRUE
"37006","A00240321",2009,TRUE,TRUE,TRUE
"37007","A00235443",2005,FALSE,FALSE,FALSE
"37008","A00237436",2005,FALSE,FALSE,FALSE
"37009","A00236327",2022,TRUE,TRUE,TRUE
"37010","A00248023",2022,TRUE,TRUE,TRUE
"37011","A00236328",2022,FALSE,FALSE,FALSE
"37012","A00275973",2014,FALSE,FALSE,FALSE
"37013","A00248017",2014,TRUE,TRUE,TRUE
"37014","A00235482",2008,TRUE,TRUE,TRUE
"37015","A00243427",2008,TRUE,TRUE,TRUE
"37016","A00228021",2008,TRUE,TRUE,TRUE
"37017","A00237845",2008,TRUE,TRUE,TRUE
"37018","A00235455",2016,TRUE,TRUE,TRUE
"37019","A00237841",2016,TRUE,TRUE,TRUE
"37020","A00237464",2013,TRUE,TRUE,TRUE
"37021","A00228019",2007,TRUE,TRUE,TRUE
"37022","A00239308",2007,TRUE,TRUE,TRUE
"37023","A00236336",2022,FALSE,FALSE,FALSE
"37024","A00265222",2022,FALSE,FALSE,FALSE
"37025","A00236337",2012,TRUE,TRUE,TRUE
"37026","A00239461",2012,TRUE,TRUE,TRUE
"37027","A00235458",2020,FALSE,FALSE,FALSE
"37028","A00507382",2020,FALSE,FALSE,FALSE
"37029","A00230647",2020,TRUE,TRUE,TRUE
"37030","A00277166",2015,FALSE,FALSE,FALSE
"37031","A00236340",2012,FALSE,FALSE,FALSE
"37032","A00266748",2006,FALSE,FALSE,FALSE
"37033","A00235463",2006,TRUE,TRUE,TRUE
"37034","A00517369",2023,FALSE,FALSE,FALSE
"37035","A00236343",2006,FALSE,FALSE,FALSE
"37036","A00235466",2017,TRUE,TRUE,TRUE
"37037","A00236345",2012,FALSE,FALSE,FALSE
"37038","A00235467",2021,FALSE,FALSE,FALSE
"37039","A00236765",2021,FALSE,FALSE,FALSE
"37040","A00228002",2022,FALSE,FALSE,TRUE
"37041","A00236350",2018,FALSE,FALSE,FALSE
"37042","A00275908",2020,FALSE,FALSE,FALSE
"37043","A00235727",2012,FALSE,FALSE,FALSE
"37044","A00276322",2022,FALSE,TRUE,TRUE
"37045","A00239723",2013,FALSE,FALSE,FALSE
"37046","A00236353",2011,FALSE,FALSE,FALSE
"37047","A00235731",2016,TRUE,TRUE,TRUE
"37048","A00236355",2016,FALSE,FALSE,FALSE
"37049","A00249183",2016,FALSE,FALSE,FALSE
"37050","A00267103",2006,FALSE,FALSE,FALSE
"37051","A00230701",2005,FALSE,FALSE,FALSE
"37052","A00242880",2015,FALSE,FALSE,FALSE
"37053","A00267398",2015,FALSE,FALSE,FALSE
"37054","A00230997",2018,FALSE,TRUE,TRUE
"37055","A00236908",2015,TRUE,TRUE,TRUE
"37056","A00224852",2008,TRUE,TRUE,TRUE
"37057","A00396449",2018,FALSE,TRUE,TRUE
"37058","A00435301",2018,FALSE,TRUE,TRUE
"37059","A00243133",2006,FALSE,FALSE,FALSE
"37060","A00236388",2006,FALSE,FALSE,FALSE
"37061","A00264941",2016,FALSE,TRUE,TRUE
"37062","A00236360",2011,FALSE,FALSE,FALSE
"37063","A00239286",2011,FALSE,FALSE,FALSE
"37064","A00227214",2022,TRUE,TRUE,TRUE
"37065","A00487739",2022,TRUE,TRUE,TRUE
"37066","A00236909",2006,FALSE,FALSE,FALSE
"37067","A00408769",2015,TRUE,TRUE,TRUE
"37068","A00249189",2021,FALSE,TRUE,TRUE
"37069","A00263733",2020,FALSE,TRUE,TRUE
"37070","A00239705",2006,TRUE,TRUE,TRUE
"37071","A00235744",2017,FALSE,FALSE,FALSE
"37072","A00235811",2012,TRUE,TRUE,TRUE
"37073","A00235745",2014,FALSE,FALSE,FALSE
"37074","A00239786",2014,TRUE,TRUE,TRUE
"37075","A00236820",2012,FALSE,FALSE,FALSE
"37076","A00240837",2020,TRUE,TRUE,TRUE
"37077","A00231822",2020,TRUE,TRUE,TRUE
"37078","A00206077",2011,FALSE,FALSE,FALSE
"37079","A00235750",2018,FALSE,TRUE,TRUE
"37080","A00243217",2008,TRUE,TRUE,TRUE
"37081","A00239707",2015,FALSE,FALSE,TRUE
"37082","A00214083",2012,FALSE,FALSE,FALSE
"37083","A00230685",2005,TRUE,TRUE,TRUE
"37084","A00249195",2011,FALSE,FALSE,FALSE
"37085","A00229916",2005,FALSE,FALSE,FALSE
"37086","A00236768",2005,FALSE,FALSE,FALSE
"37087","A00260493",2015,FALSE,FALSE,TRUE
"37088","A00221161",2017,FALSE,FALSE,FALSE
"37089","A00235765",2008,FALSE,FALSE,FALSE
"37090","A00230989",2005,FALSE,FALSE,FALSE
"37091","A00230638",2022,TRUE,TRUE,TRUE
"37092","A00236386",2020,FALSE,FALSE,FALSE
"37093","A00248040",2019,FALSE,FALSE,FALSE
"37094","A00493749",2019,FALSE,FALSE,FALSE
"37095","A00248041",2015,FALSE,FALSE,FALSE
"37096","A00307318",2018,TRUE,TRUE,TRUE
"37097","A00307437",2018,TRUE,TRUE,TRUE
"37098","A00249200",2014,FALSE,TRUE,TRUE
"37099","A00229254",2003,FALSE,FALSE,FALSE
"37100","A00239711",2019,FALSE,FALSE,FALSE
"37101","A00235777",2014,FALSE,FALSE,FALSE
"37102","A00230657",2023,FALSE,FALSE,FALSE
"37103","A00275974",2021,FALSE,TRUE,TRUE
"37104","A00395069",2021,FALSE,TRUE,TRUE
"37105","A00243370",2015,FALSE,FALSE,TRUE
"37106","A00241837",2015,FALSE,FALSE,TRUE
"37107","A00228364",2015,TRUE,TRUE,TRUE
"37108","A00236152",2023,FALSE,TRUE,TRUE
"37109","A00248043",2011,FALSE,FALSE,FALSE
"37110","A00229287",2003,FALSE,FALSE,FALSE
"37111","A00267107",2015,FALSE,TRUE,TRUE
"37112","A00235783",2012,FALSE,FALSE,FALSE
"37113","A00242557",2006,FALSE,FALSE,FALSE
"37114","A00236650",2014,FALSE,FALSE,TRUE
"37115","A00239669",2014,FALSE,FALSE,TRUE
"37116","A00352232",2022,TRUE,TRUE,TRUE
"37117","A00230995",2014,FALSE,FALSE,FALSE
"37118","A00249204",2012,TRUE,TRUE,TRUE
"37119","A00224928",2007,FALSE,TRUE,TRUE
"37120","A00224639",2006,TRUE,TRUE,TRUE
"37121","A00235798",2014,TRUE,TRUE,TRUE
"37122","A00225015",2003,FALSE,FALSE,FALSE
"37123","A00235799",2012,FALSE,TRUE,TRUE
"37124","A00264920",2023,TRUE,TRUE,TRUE
"37125","A00240850",2012,FALSE,FALSE,FALSE
"37126","A00236660",2005,FALSE,FALSE,FALSE
"37127","A00249206",2022,FALSE,FALSE,TRUE
"37128","A00236662",2016,TRUE,TRUE,TRUE
"37129","A00224833",2015,TRUE,TRUE,TRUE
"37130","A00235802",2022,TRUE,TRUE,TRUE
"37131","A00235804",2015,FALSE,TRUE,TRUE
"37132","A00237173",2014,FALSE,TRUE,TRUE
"37133","A00235805",2012,FALSE,FALSE,FALSE
"37134","A00235806",2021,TRUE,TRUE,TRUE
"37135","A00239718",2005,FALSE,FALSE,FALSE
"37136","A00249208",2021,FALSE,FALSE,FALSE
"37137","A00236068",2020,TRUE,TRUE,TRUE
"37138","A00236069",2022,TRUE,TRUE,TRUE
"37139","A00331275",2015,TRUE,TRUE,TRUE
"37140","A00331905",2015,TRUE,TRUE,TRUE
"37141","A00236070",2016,FALSE,FALSE,FALSE
"37142","A00271764",2016,FALSE,FALSE,FALSE
"37143","A00232900",2014,FALSE,FALSE,FALSE
"37144","A00236072",2011,FALSE,FALSE,FALSE
"37145","A00236074",2017,FALSE,FALSE,FALSE
"37146","A00236917",2022,TRUE,TRUE,TRUE
"37147","A00227998",2019,FALSE,TRUE,TRUE
"37148","A00491537",2019,FALSE,TRUE,TRUE
"37149","A00243087",2006,TRUE,TRUE,TRUE
"37150","A00236078",2020,FALSE,FALSE,FALSE
"37151","A00236080",2008,TRUE,TRUE,TRUE
"37152","A00240025",2017,FALSE,TRUE,TRUE
"37153","A00222529",2008,TRUE,TRUE,TRUE
"37154","A00236680",2011,TRUE,TRUE,TRUE
"37155","A00267429",2023,TRUE,TRUE,TRUE
"37156","A00236682",2023,FALSE,FALSE,FALSE
"37157","A00236084",2009,FALSE,FALSE,FALSE
"37158","A00270157",2008,FALSE,FALSE,FALSE
"37159","A00236086",2023,FALSE,FALSE,FALSE
"37160","A00248316",2019,FALSE,FALSE,FALSE
"37161","A00394887",2021,FALSE,TRUE,TRUE
"37162","A00266614",2021,TRUE,TRUE,TRUE
"37163","A00084428",2021,TRUE,TRUE,TRUE
"37164","A00084433",2020,TRUE,TRUE,TRUE
"37165","A00158826",2020,TRUE,TRUE,TRUE
"37166","A00084436",2022,TRUE,TRUE,TRUE
"37167","A00171076",2022,TRUE,TRUE,TRUE
"37168","A00316516",2017,FALSE,TRUE,TRUE
"37169","A00084439",2023,TRUE,TRUE,TRUE
"37170","A00084444",2012,FALSE,FALSE,FALSE
"37171","A00090119",2008,FALSE,TRUE,TRUE
"37172","A00236093",2011,FALSE,FALSE,TRUE
"37173","A00228046",2019,FALSE,FALSE,FALSE
"37174","A00236541",2008,TRUE,TRUE,TRUE
"37175","A00236690",2008,TRUE,TRUE,TRUE
"37176","A00236096",2021,TRUE,TRUE,TRUE
"37177","A00306973",2021,TRUE,TRUE,TRUE
"37178","A00237505",2012,TRUE,TRUE,TRUE
"37179","A00394067",2012,TRUE,TRUE,TRUE
"37180","A00236693",2022,FALSE,FALSE,FALSE
"37181","A00545790",2022,FALSE,FALSE,FALSE
"37182","A00270318",2022,FALSE,FALSE,FALSE
"37183","A00212283",2012,FALSE,FALSE,TRUE
"37184","A00239916",2006,FALSE,FALSE,FALSE
"37185","A00277665",2006,FALSE,FALSE,FALSE
"37186","A00197163",2014,TRUE,TRUE,TRUE
"37187","A00293496",2014,TRUE,TRUE,TRUE
"37188","A00223822",2013,TRUE,TRUE,TRUE
"37189","A00275705",2011,FALSE,TRUE,TRUE
"37190","A00238215",2011,FALSE,TRUE,TRUE
"37191","A00238214",2011,FALSE,TRUE,TRUE
"37192","A00081767",2011,TRUE,TRUE,TRUE
"37193","A00236703",2006,FALSE,FALSE,FALSE
"37194","A00081770",2021,FALSE,FALSE,FALSE
"37195","A00184142",2021,FALSE,FALSE,FALSE
"37196","A00088074",2022,FALSE,TRUE,TRUE
"37197","A00081775",2021,FALSE,FALSE,TRUE
"37198","A00526035",2016,FALSE,TRUE,TRUE
"37199","A00081776",2018,FALSE,TRUE,TRUE
"37200","A00113752",2018,FALSE,TRUE,TRUE
"37201","A00081778",2023,FALSE,TRUE,TRUE
"37202","A00081779",2019,FALSE,FALSE,FALSE
"37203","A00129616",2019,FALSE,FALSE,FALSE
"37204","A00089397",2022,FALSE,FALSE,TRUE
"37205","A00081785",2012,TRUE,TRUE,TRUE
"37206","A00081786",2002,FALSE,FALSE,FALSE
"37207","A00230636",2011,TRUE,TRUE,TRUE
"37208","A00226706",2019,TRUE,TRUE,TRUE
"37209","A00216711",2008,FALSE,FALSE,FALSE
"37210","A00227576",2012,FALSE,FALSE,FALSE
"37211","A00228628",2015,FALSE,FALSE,FALSE
"37212","A00225497",2015,FALSE,FALSE,FALSE
"37213","A00226707",2013,FALSE,FALSE,FALSE
"37214","A00081788",2022,TRUE,TRUE,TRUE
"37215","A00157528",2022,TRUE,TRUE,TRUE
"37216","A00272762",2020,TRUE,TRUE,TRUE
"37217","A00227992",2020,FALSE,FALSE,FALSE
"37218","A00220958",2004,TRUE,TRUE,TRUE
"37219","A00204042",2023,TRUE,TRUE,TRUE
"37220","A00216430",2014,TRUE,TRUE,TRUE
"37221","A00220268",2014,TRUE,TRUE,TRUE
"37222","A00236714",2005,FALSE,FALSE,FALSE
"37223","A00236716",2005,FALSE,FALSE,FALSE
"37224","A00223824",2003,FALSE,FALSE,FALSE
"37225","A00081943",2022,TRUE,TRUE,TRUE
"37226","A00081946",2008,TRUE,TRUE,TRUE
"37227","A00081948",2008,FALSE,TRUE,TRUE
"37228","A00197691",2008,FALSE,TRUE,TRUE
"37229","A00197168",2022,FALSE,FALSE,TRUE
"37230","A00216714",2008,FALSE,FALSE,FALSE
"37231","A00226739",2008,FALSE,FALSE,FALSE
"37232","A00081959",2022,FALSE,TRUE,TRUE
"37233","A00130545",2022,FALSE,TRUE,TRUE
"37234","A00081961",2019,FALSE,TRUE,TRUE
"37235","A00081965",2009,TRUE,TRUE,TRUE
"37236","A00081966",2013,TRUE,TRUE,TRUE
"37237","A00081967",2015,TRUE,TRUE,TRUE
"37238","A00081968",2023,TRUE,TRUE,TRUE
"37239","A00235822",2008,TRUE,TRUE,TRUE
"37240","A00236728",2011,FALSE,TRUE,TRUE
"37241","A00201511",2023,FALSE,TRUE,TRUE
"37242","A00234306",2023,FALSE,TRUE,TRUE
"37243","A00081970",2022,TRUE,TRUE,TRUE
